gene_name	gene_ID	transcript_ID	alteration	chromosome_37	start_37	end_37	action	link	role_in_cancer
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (SCLC)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (SCLC)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (anal ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (cervical ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (cervical ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (cholangioca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT02563002	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (gallbladder ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (head neck SCC)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (lung ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (mesot)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (salivary ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (thyroid ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MLH1	ENSG00000076242	ENST00000231790	Loss	NA	NA	NA	Trial (vulvar ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MLH3	ENSG00000119684	ENST00000355774	Large Deletion (Exon -1)	NA	NA	NA	Trial (SCC Lung)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MLH3	ENSG00000119684	ENST00000355774	Large Deletion (Exon -1)	NA	NA	NA	Trial (SCLC)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MLH3	ENSG00000119684	ENST00000355774	Large Deletion (Exon -1)	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MLH3	ENSG00000119684	ENST00000355774	Large Deletion (Exon -1)	NA	NA	NA	Trial (cervical ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MLH3	ENSG00000119684	ENST00000355774	Large Deletion (Exon -1)	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MLH3	ENSG00000119684	ENST00000355774	Large Deletion (Exon -1)	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MLH3	ENSG00000119684	ENST00000355774	Large Deletion (Exon -1)	NA	NA	NA	Trial (lung ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MLH3	ENSG00000119684	ENST00000355774	Large Deletion (Exon -1)	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MLH3	ENSG00000119684	ENST00000355774	Large Deletion (Exon -1)	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MLH3	ENSG00000119684	ENST00000355774	Loss	NA	NA	NA	Trial (SCC Lung)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MLH3	ENSG00000119684	ENST00000355774	Loss	NA	NA	NA	Trial (SCLC)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MLH3	ENSG00000119684	ENST00000355774	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MLH3	ENSG00000119684	ENST00000355774	Loss	NA	NA	NA	Trial (cervical ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MLH3	ENSG00000119684	ENST00000355774	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MLH3	ENSG00000119684	ENST00000355774	Loss	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MLH3	ENSG00000119684	ENST00000355774	Loss	NA	NA	NA	Trial (lung ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MLH3	ENSG00000119684	ENST00000355774	Loss	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MLH3	ENSG00000119684	ENST00000355774	Loss	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MLLT1	ENSG00000130382	ENST00000252674	Fusion	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02508467	
MLLT1	ENSG00000130382	ENST00000252674	Fusion	NA	NA	NA	Trial (hepatocellular ca)	https://clinicaltrials.gov/ct2/show/NCT02508467	
MLLT10	ENSG00000078403	ENST00000377072	Fusion	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02508467	
MLLT10	ENSG00000078403	ENST00000377072	Fusion	NA	NA	NA	Trial (hepatocellular ca)	https://clinicaltrials.gov/ct2/show/NCT02508467	
MLLT3	ENSG00000171843	ENST00000380338	Fusion	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02508467	
MLLT3	ENSG00000171843	ENST00000380338	Fusion	NA	NA	NA	Trial (hepatocellular ca)	https://clinicaltrials.gov/ct2/show/NCT02508467	
MRE11	ENSG00000020922	ENST00000323929	Loss	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	
MRE11	ENSG00000020922	ENST00000323929	Loss	NA	NA	NA	Trial (SCC Lung)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MRE11	ENSG00000020922	ENST00000323929	Loss	NA	NA	NA	Trial (SCLC)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MRE11	ENSG00000020922	ENST00000323929	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	
MRE11	ENSG00000020922	ENST00000323929	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MRE11	ENSG00000020922	ENST00000323929	Loss	NA	NA	NA	Trial (cervical ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MRE11	ENSG00000020922	ENST00000323929	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	
MRE11	ENSG00000020922	ENST00000323929	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MRE11	ENSG00000020922	ENST00000323929	Loss	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MRE11	ENSG00000020922	ENST00000323929	Loss	NA	NA	NA	Trial (head neck SCC)	https://clinicaltrials.gov/ct2/show/NCT02797964	
MRE11	ENSG00000020922	ENST00000323929	Loss	NA	NA	NA	Trial (lung ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MRE11	ENSG00000020922	ENST00000323929	Loss	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	
MRE11	ENSG00000020922	ENST00000323929	Loss	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MRE11	ENSG00000020922	ENST00000323929	Loss	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	
MRE11	ENSG00000020922	ENST00000323929	Loss	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MSH2	ENSG00000095002	ENST00000233146	Large Deletion	NA	NA	NA	Trial (SCC Lung)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Large Deletion	NA	NA	NA	Trial (SCLC)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Large Deletion	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Large Deletion	NA	NA	NA	Trial (cervical ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Large Deletion	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT00952016	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Large Deletion	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Large Deletion	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Large Deletion	NA	NA	NA	Trial (lung ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Large Deletion	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Large Deletion	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (SCC Lung)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (SCLC)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (SCLC)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (anal ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (cervical ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (cervical ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (cholangioca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT00952016	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT02563002	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (gallbladder ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (head neck SCC)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (lung ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (mesot)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (salivary ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (thyroid ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH2	ENSG00000095002	ENST00000233146	Loss	NA	NA	NA	Trial (vulvar ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH3	ENSG00000113318	ENST00000265081	Large Deletion (Exon -1)	NA	NA	NA	Trial (SCC Lung)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MSH3	ENSG00000113318	ENST00000265081	Large Deletion (Exon -1)	NA	NA	NA	Trial (SCLC)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MSH3	ENSG00000113318	ENST00000265081	Large Deletion (Exon -1)	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MSH3	ENSG00000113318	ENST00000265081	Large Deletion (Exon -1)	NA	NA	NA	Trial (cervical ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MSH3	ENSG00000113318	ENST00000265081	Large Deletion (Exon -1)	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MSH3	ENSG00000113318	ENST00000265081	Large Deletion (Exon -1)	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MSH3	ENSG00000113318	ENST00000265081	Large Deletion (Exon -1)	NA	NA	NA	Trial (lung ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MSH3	ENSG00000113318	ENST00000265081	Large Deletion (Exon -1)	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MSH3	ENSG00000113318	ENST00000265081	Large Deletion (Exon -1)	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MSH3	ENSG00000113318	ENST00000265081	Loss	NA	NA	NA	Trial (SCC Lung)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MSH3	ENSG00000113318	ENST00000265081	Loss	NA	NA	NA	Trial (SCLC)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MSH3	ENSG00000113318	ENST00000265081	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MSH3	ENSG00000113318	ENST00000265081	Loss	NA	NA	NA	Trial (cervical ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MSH3	ENSG00000113318	ENST00000265081	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MSH3	ENSG00000113318	ENST00000265081	Loss	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MSH3	ENSG00000113318	ENST00000265081	Loss	NA	NA	NA	Trial (lung ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MSH3	ENSG00000113318	ENST00000265081	Loss	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MSH3	ENSG00000113318	ENST00000265081	Loss	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	
MSH6	ENSG00000116062	ENST00000234420	Large Deletion (Exon -1)	NA	NA	NA	Trial (SCC Lung)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Large Deletion (Exon -1)	NA	NA	NA	Trial (SCLC)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Large Deletion (Exon -1)	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Large Deletion (Exon -1)	NA	NA	NA	Trial (cervical ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Large Deletion (Exon -1)	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Large Deletion (Exon -1)	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Large Deletion (Exon -1)	NA	NA	NA	Trial (lung ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Large Deletion (Exon -1)	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Large Deletion (Exon -1)	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (SCC Lung)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (SCLC)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (SCLC)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (anal ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (cervical ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (cervical ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (cholangioca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT02563002	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (colorectal ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (endometrial ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (gallbladder ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (head neck SCC)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (lung ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (mesot)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (ovarian ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (prostate ca)	https://clinicaltrials.gov/ct2/show/NCT03188965	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (salivary ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (thyroid ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MSH6	ENSG00000116062	ENST00000234420	Loss	NA	NA	NA	Trial (vulvar ca)	https://clinicaltrials.gov/ct2/show/NCT02628067	tumour suppressor
MYC	ENSG00000136997	ENST00000613283	Amplification	NA	NA	NA	Trial (GEJ ca)	https://clinicaltrials.gov/ct2/show/NCT02884453	oncogene
MYC	ENSG00000136997	ENST00000613283	Amplification	NA	NA	NA	Trial (NSC lung ca)	https://clinicaltrials.gov/ct2/show/NCT02797964	oncogene
